,ngay,KLDichRong,GiaTriGiaoDichRong,ThayDoi,KhoiLuongMua,GiaTriMua,KhoiLuongBan,GiaTriBan,symbol  
0,07/04/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,06/04/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,05/04/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,02/04/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,01/04/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,31/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,30/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,29/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,26/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,25/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,24/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,23/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,22/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,19/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,18/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,17/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,16/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,15/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,12/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,11/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,10/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,09/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,08/03/2021,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

3,05/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,04/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,03/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,02/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,01/03/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,26/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,25/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,24/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,23/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,22/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,19/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,18/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,17/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,05/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,04/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,03/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,02/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,01/02/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,29/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,28/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,27/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,26/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,25/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,22/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,21/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,20/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,19/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,18/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,15/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,14/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,13/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,12/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,11/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,08/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,07/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,06/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,05/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,04/01/2021,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,31/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,29/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,28/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,25/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,24/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,23/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,22/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,21/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,18/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,17/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,16/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,15/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,14/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,11/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,10/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,09/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,08/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,07/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,04/12/2020,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

0,03/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,02/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,01/12/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,30/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,26/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,25/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,20/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,19/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,18/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,17/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,16/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,13/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,12/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,11/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,10/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,09/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,06/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,05/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,04/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,03/11/2020,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

0,02/11/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,30/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,29/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,28/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,27/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,26/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,23/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,22/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,21/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,20/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,19/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,16/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,15/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,14/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,13/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,12/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,09/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,08/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,07/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,06/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,05/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,02/10/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,30/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,29/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,28/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,25/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,24/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,23/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,22/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,21/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,18/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,17/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,16/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,15/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,14/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,11/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,10/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,08/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,07/09/2020,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

19,04/09/2020,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,HLR

0,03/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,01/09/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,31/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,28/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,27/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,26/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,25/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,24/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,21/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,20/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,19/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,18/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,17/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,14/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,13/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,12/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,11/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,10/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,07/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,06/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,05/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,04/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,03/08/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,31/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,30/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,29/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,28/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,27/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,24/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,23/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,22/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,21/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,20/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,17/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,16/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,15/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,14/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,13/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,10/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,09/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,08/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,07/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,06/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,03/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,02/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,01/07/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,30/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,29/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,26/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,25/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,24/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,23/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,22/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,19/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,18/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,17/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,16/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,15/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,12/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,11/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,10/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,09/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,08/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,05/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,04/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,03/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,02/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,01/06/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,29/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,28/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,27/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,26/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,25/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,22/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,21/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,20/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,19/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,18/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,15/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,14/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,13/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,12/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,11/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,08/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,07/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,06/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,05/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,04/05/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,29/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,28/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,27/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,24/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,23/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,22/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,21/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,20/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,17/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,16/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

18,15/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

19,14/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

0,13/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

1,10/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

2,09/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

3,08/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

4,07/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

5,06/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

6,03/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

7,01/04/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

8,31/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

9,30/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

10,27/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

11,26/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

12,25/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

13,24/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

14,23/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

15,20/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

16,19/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

17,18/03/2020,0 ,0 ,4.9002 (-18.33 %)   ,0 ,0 ,0 ,0 ,HLR

